"","age","death_prob_male","death_prob_female","year","region","female","male","total_pop","male_prop","female_prop","death_prop","total_death"
"870",61,0.010138,0.006727,2013,"Scotland",32205,30713,62918,0.488143297625481,0.511856702374519,0.00839205678820051,528
"871",62,0.011331,0.00735,2013,"Scotland",32599,31067,63666,0.487968460402727,0.512031539597273,0.00929260244086326,592
"872",63,0.012627,0.007993,2013,"Scotland",32551,31285,63836,0.490083965160724,0.509916034839276,0.0102640490945548,655
"873",64,0.01333,0.009026,2013,"Scotland",33550,31938,65488,0.487692401661373,0.512307598338627,0.0111250280967506,729
"874",65,0.015467,0.009761,2013,"Scotland",34714,32926,67640,0.486782968657599,0.513217031342401,0.0125385836191603,848
"875",66,0.015705,0.01118,2013,"Scotland",37623,35306,72929,0.484114686887247,0.515885313112754,0.0133706189581648,975
"876",67,0.018101,0.011606,2013,"Scotland",28460,26884,55344,0.485761780861521,0.514238219138479,0.0147610227666956,817
"877",68,0.019428,0.012796,2013,"Scotland",27371,24975,52346,0.477113819585069,0.522886180414931,0.0159602188514882,835
"878",69,0.022386,0.01503,2013,"Scotland",27573,25412,52985,0.479607436066811,0.520392563933189,0.0185579922997075,983
"879",70,0.023758,0.016377,2013,"Scotland",27152,23774,50926,0.466834230059302,0.533165769940698,0.0198227034520677,1009
"880",71,0.026648,0.017994,2013,"Scotland",25156,21678,46834,0.462868855959346,0.537131144040654,0.0219996670794722,1030
"881",72,0.031776,0.02064,2013,"Scotland",23446,19820,43266,0.45809642675542,0.54190357324458,0.0257413618083484,1114
"882",73,0.034249,0.022683,2013,"Scotland",23787,20003,43790,0.456793788536195,0.543206211463805,0.0279662769582096,1225
"883",74,0.036452,0.024919,2013,"Scotland",23252,19330,42582,0.453947677422385,0.546052322577615,0.0301543785637124,1284
"884",75,0.039549,0.027158,2013,"Scotland",22706,18647,41353,0.450922544918144,0.549077455081856,0.0327453812540807,1354
"885",76,0.042329,0.030869,2013,"Scotland",21855,17106,38961,0.439054439054439,0.560945560945561,0.0359005638715639,1399
"886",77,0.048025,0.034106,2013,"Scotland",21123,16274,37397,0.435168596411477,0.564831403588523,0.0401631116934513,1502
"887",78,0.053231,0.038932,2013,"Scotland",20093,15227,35320,0.431115515288788,0.568884484711212,0.0450965207531144,1593
"888",79,0.057952,0.042891,2013,"Scotland",18678,13916,32594,0.426949745351905,0.573050254648095,0.0493212901147451,1608
"889",80,0.064026,0.047333,2013,"Scotland",17494,12663,30157,0.419902510196638,0.580097489803362,0.0543424326027125,1639
"890",81,0.069957,0.051498,2013,"Scotland",17258,11912,29170,0.408364758313336,0.591635241686664,0.0590360050737059,1722
"891",82,0.07922,0.061895,2013,"Scotland",15993,10774,26767,0.402510554040423,0.597489445959577,0.0688684953487503,1843
"892",83,0.088768,0.068617,2013,"Scotland",14732,9216,23948,0.384833806580925,0.615166193419075,0.0763717860364122,1829
"893",84,0.102382,0.076429,2013,"Scotland",13257,8134,21391,0.380253377588706,0.619746622411295,0.0862977159085597,1846
"894",85,0.113013,0.087251,2013,"Scotland",11742,6789,18531,0.366359073984135,0.633640926015865,0.0966891424639793,1792
"895",86,0.123367,0.095221,2013,"Scotland",10807,6002,16809,0.357070616931406,0.642929383068594,0.105271109584151,1770
"896",87,0.136227,0.110107,2013,"Scotland",9804,5184,14988,0.345876701361089,0.654123298638911,0.119141299439552,1786
"897",88,0.150577,0.12118,2013,"Scotland",8378,4283,12661,0.338282916041387,0.661717083958613,0.131124502882869,1660
"898",89,0.160886,0.13078,2013,"Scotland",7419,3495,10914,0.320230896096756,0.679769103903244,0.140420871357889,1533
"899",90,0.178904,0.152169,2013,"Scotland",27768,10387,38155,0.272231686541738,0.727768313458262,0.159447114139693,6084
"900",91,0.192164,0.163629,2013,NA,NA,NA,NA,NA,NA,NA,NA
"901",92,0.22167,0.186067,2013,NA,NA,NA,NA,NA,NA,NA,NA
"902",93,0.227923,0.196126,2013,NA,NA,NA,NA,NA,NA,NA,NA
"903",94,0.246377,0.219522,2013,NA,NA,NA,NA,NA,NA,NA,NA
"904",95,0.27359,0.247044,2013,NA,NA,NA,NA,NA,NA,NA,NA
"905",96,0.293601,0.259065,2013,NA,NA,NA,NA,NA,NA,NA,NA
"906",97,0.302368,0.284153,2013,NA,NA,NA,NA,NA,NA,NA,NA
"907",98,0.29932,0.315164,2013,NA,NA,NA,NA,NA,NA,NA,NA
"908",99,0.339152,0.324978,2013,NA,NA,NA,NA,NA,NA,NA,NA
"909",100,0.337553,0.368949,2013,NA,NA,NA,NA,NA,NA,NA,NA
"910",0,0.003533,0.003219,2014,"Scotland",27993,29558,57551,0.513596636027176,0.486403363972824,0.00338026934371253,195
"911",1,0.000252,0.000204,2014,"Scotland",28810,29969,58779,0.509858963235169,0.490141036764831,0.000228473230235288,13
"912",2,0.000269,0.000106,2014,"Scotland",29470,31050,60520,0.51305353602115,0.48694646397885,0.000189627726371447,11
"913",3,9.8e-05,8e-05,2014,"Scotland",30663,31948,62611,0.510261775087445,0.489738224912555,8.9184711951574e-05,6
"914",4,8.7e-05,9.1e-05,2014,"Scotland",29400,30401,59801,0.508369425260447,0.491630574739553,8.89665222989582e-05,5
"915",5,0.000131,9.1e-05,2014,"Scotland",30094,31215,61309,0.509142214030566,0.490857785969434,0.000111365688561223,7
"916",6,0.000143,4.6e-05,2014,"Scotland",29990,31090,61080,0.509004584151932,0.490995415848068,9.53734446627374e-05,6
"917",7,0.000111,3.4e-05,2014,"Scotland",28525,30007,58532,0.512659741679765,0.487340258320235,7.34748001093419e-05,4
"918",8,6.8e-05,2.3e-05,2014,"Scotland",28212,29265,57477,0.509160185813456,0.490839814186544,4.59122083616055e-05,3
"919",9,6.9e-05,3.6e-05,2014,"Scotland",27748,29252,57000,0.51319298245614,0.48680701754386,5.29353684210526e-05,3
"920",10,0.000105,2.5e-05,2014,"Scotland",27026,28720,55746,0.515193915258494,0.484806084741506,6.62155132206795e-05,4
"921",11,0.000143,6.3e-05,2014,"Scotland",26622,27547,54169,0.508538093743654,0.491461906256346,0.000103683047499492,6
"922",12,4.9e-05,2.5e-05,2014,"Scotland",26310,27475,53785,0.510830157107,0.489169842893,3.7259923770568e-05,2
"923",13,9.7e-05,0.000177,2014,"Scotland",27587,28503,56090,0.508165448386522,0.491834551613478,0.000136346764129078,8
"924",14,0.000143,0.000112,2014,"Scotland",27930,29528,57458,0.513905809460824,0.486094190539176,0.000127931080093286,7
"925",15,9.2e-05,0.000144,2014,"Scotland",29215,30624,59839,0.511773258242952,0.488226741757048,0.000117387790571367,7
"926",16,0.000277,0.000176,2014,"Scotland",29706,31360,61066,0.513542724265549,0.486457275734451,0.00022786781515082,14
"927",17,0.00042,0.000193,2014,"Scotland",30735,32430,63165,0.513417240560437,0.486582759439563,0.000309545713607219,20
"928",18,0.000514,0.000188,2014,"Scotland",30690,32776,63466,0.516433996155422,0.483566003844578,0.000356357482746668,23
"929",19,0.000565,0.000236,2014,"Scotland",33102,34402,67504,0.509629059018725,0.490370940981275,0.00040366796041716,27
"930",20,0.000537,0.000253,2014,"Scotland",35657,35858,71515,0.501405299587499,0.498594700412501,0.00039539910508285,28
"931",21,0.000667,0.000327,2014,"Scotland",37166,36756,73922,0.49722680663402,0.50277319336598,0.000496057114255567,37
"932",22,0.000526,0.000196,2014,"Scotland",39842,38821,78663,0.49351029073389,0.50648970926611,0.000358858395942184,28
"933",23,0.000634,0.000277,2014,"Scotland",39634,39493,79127,0.499109027259974,0.500890972740025,0.000455181922731811,36
"934",24,0.000561,0.000296,2014,"Scotland",37682,37793,75475,0.500735342828751,0.499264657171249,0.000428694865849619,32
"935",25,0.000755,0.000284,2014,"Scotland",37517,37355,74872,0.498918153648894,0.501081846351106,0.000518990450368629,39
"936",26,0.000832,0.000395,2014,"Scotland",38031,37324,75355,0.495308871342313,0.504691128657687,0.000611449976776591,46
"937",27,0.000892,0.000435,2014,"Scotland",36887,35895,72782,0.493185128191036,0.506814871808964,0.000660385603583304,48
"938",28,0.001027,0.000348,2014,"Scotland",36365,35803,72168,0.496106307504711,0.503893692495289,0.000684856182795699,49
"939",29,0.001208,0.000416,2014,"Scotland",36700,35173,71873,0.489377095710489,0.510622904289511,0.000803586659802708,58
"940",30,0.000949,0.000534,2014,"Scotland",35415,34012,69427,0.489895861840494,0.510104138159506,0.000737306782663805,51
"941",31,0.001266,0.000658,2014,"Scotland",36081,34417,70498,0.488198246758773,0.511801753241227,0.000954824534029334,67
"942",32,0.00136,0.00062,2014,"Scotland",36693,34570,71263,0.485104472166482,0.514895527833518,0.000978977309403197,70
"943",33,0.001303,0.000774,2014,"Scotland",36221,34825,71046,0.490175379331701,0.509824620668299,0.00103330277566647,73
"944",34,0.001474,0.000684,2014,"Scotland",35588,34139,69727,0.489609476960145,0.510390523039855,0.00107079148679851,75
"945",35,0.001674,0.001069,2014,"Scotland",33886,33215,67101,0.495000074514538,0.504999925485462,0.0013684750450813,92
"946",36,0.001589,0.000822,2014,"Scotland",31978,30448,62426,0.487745490660943,0.512254509339057,0.00119610079133694,75
"947",37,0.002038,0.000944,2014,"Scotland",30881,30491,61372,0.496822655282539,0.503177344717461,0.0014875239848791,91
"948",38,0.002022,0.00092,2014,"Scotland",32979,31821,64800,0.491064814814815,0.508935185185185,0.00146115342592593,95
"949",39,0.001891,0.001175,2014,"Scotland",33497,31919,65416,0.487938730585789,0.512061269414211,0.00152436413109943,100
"950",40,0.002722,0.001405,2014,"Scotland",33765,32723,66488,0.49216399951871,0.50783600048129,0.00205317998736614,137
"951",41,0.00252,0.001375,2014,"Scotland",35984,34610,70594,0.490268294755928,0.509731705244072,0.00193635719749554,137
"952",42,0.002763,0.001395,2014,"Scotland",38749,36336,75085,0.48393154424985,0.51606845575015,0.00205701835253379,154
"953",43,0.002789,0.001638,2014,"Scotland",40557,37602,78159,0.481096226922044,0.518903773077956,0.00219174175718727,171
"954",44,0.003337,0.001782,2014,"Scotland",39760,37206,76966,0.483408258191929,0.516591741808071,0.00253369984148845,195
"955",45,0.003314,0.001918,2014,"Scotland",41307,38647,79954,0.483365435125197,0.516634564874803,0.00259277814743477,207
"956",46,0.003281,0.001989,2014,"Scotland",42121,39288,81409,0.482600203908659,0.517399796091341,0.00261251946344999,213
"957",47,0.003616,0.002131,2014,"Scotland",41971,40102,82073,0.488613795036126,0.511386204963874,0.00285659148562865,234
"958",48,0.003726,0.00241,2014,"Scotland",41956,39533,81489,0.485132962731166,0.514867037268834,0.00304843497895421,248
"959",49,0.003886,0.002475,2014,"Scotland",43245,41134,84379,0.487490963391365,0.512509036608635,0.00316284974934522,267
"960",50,0.004476,0.002877,2014,"Scotland",43177,40313,83490,0.482848245298838,0.517151754701162,0.00364907434423284,305
"961",51,0.004442,0.003183,2014,"Scotland",42645,40286,82931,0.485777332963548,0.514222667036452,0.00379459366220111,315
"962",52,0.005012,0.00297,2014,"Scotland",41420,39875,81295,0.490497570576296,0.509502429423704,0.0039715960391168,323
"963",53,0.004688,0.003437,2014,"Scotland",40561,38770,79331,0.488711852869622,0.511288147130378,0.0040483785279399,321
"964",54,0.005689,0.003407,2014,"Scotland",38987,37517,76504,0.490392659207362,0.509607340792638,0.0045260760483112,346
"965",55,0.006064,0.004321,2014,"Scotland",39072,36931,76003,0.485915029669881,0.514084970330119,0.0051679498967146,393
"966",56,0.006612,0.004393,2014,"Scotland",38004,36085,74089,0.48704935955405,0.51295064044595,0.00547376252885044,406
"967",57,0.007526,0.005114,2014,"Scotland",36711,35333,72044,0.490436399977791,0.509563600022209,0.00629693259674643,454
"968",58,0.007986,0.005275,2014,"Scotland",35607,34081,69688,0.489051199632648,0.510948800367352,0.00660081780220411,460
"969",59,0.009023,0.005582,2014,"Scotland",34237,32470,66707,0.486755512914687,0.513244487085313,0.00725692571993944,484
"970",60,0.009505,0.006272,2014,"Scotland",33649,32256,65905,0.489431757833245,0.510568242166755,0.00785433287307488,518
"971",61,0.010578,0.006538,2014,"Scotland",33223,31592,64815,0.487418035948469,0.512581964051531,0.00850716886523181,551
"972",62,0.011107,0.007366,2014,"Scotland",31969,30434,62403,0.487700911815137,0.512299088184863,0.00919048911110043,574
"973",63,0.012902,0.008208,2014,"Scotland",32363,30666,63029,0.486537942851703,0.513462057148297,0.0104918091037459,661
"974",64,0.01335,0.009126,2014,"Scotland",32335,30937,63272,0.488952459223669,0.511047540776331,0.0111913351877608,708
"975",65,0.015225,0.009384,2014,"Scotland",33233,31533,64766,0.486875829910756,0.513124170089244,0.0122278417225087,792
"976",66,0.016317,0.011001,2014,"Scotland",34376,32399,66775,0.485196555597155,0.514803444402845,0.0135803048895545,907
"977",67,0.01769,0.011682,2014,"Scotland",37214,34743,71957,0.482830023486249,0.517169976513751,0.0145828427811054,1049
"978",68,0.019092,0.01237,2014,"Scotland",28151,26387,54538,0.483827789797939,0.516172210202061,0.0156222904030217,852
"979",69,0.022702,0.014762,2014,"Scotland",26994,24446,51440,0.475233281493002,0.524766718506998,0.0185353522550544,953
"980",70,0.023455,0.016351,2014,"Scotland",27166,24844,52010,0.477677369736589,0.522322630263411,0.0197444200346087,1027
"981",71,0.026537,0.017845,2014,"Scotland",26642,23167,49809,0.465116745969604,0.534883254030396,0.0218877947559678,1090
"982",72,0.030087,0.019819,2014,"Scotland",24697,21021,45718,0.45979701649241,0.54020298350759,0.0245401957653441,1122
"983",73,0.033215,0.022865,2014,"Scotland",22974,19161,42135,0.454752580989676,0.545247419010324,0.0275716892132431,1162
"984",74,0.03709,0.023976,2014,"Scotland",23263,19316,42579,0.453650860752953,0.546349139247047,0.0299251773879142,1274
"985",75,0.03884,0.026797,2014,"Scotland",22662,18607,41269,0.450871113911168,0.549128886088832,0.0322268408248322,1330
"986",76,0.042647,0.031172,2014,"Scotland",22063,17921,39984,0.448204281712685,0.551795718287315,0.0363151441326531,1452
"987",77,0.047049,0.033776,2014,"Scotland",21204,16340,37544,0.435222672064777,0.564777327935223,0.0395527105263158,1485
"988",78,0.051432,0.038654,2014,"Scotland",20379,15470,35849,0.431532260314095,0.568467739685905,0.0441681192222935,1583
"989",79,0.056532,0.041898,2014,"Scotland",19251,14408,33659,0.428057874565495,0.571942125434505,0.0481621989363915,1621
"990",80,0.063698,0.048228,2014,"Scotland",17873,13055,30928,0.422109415416451,0.577890584583549,0.0547580326564925,1694
"991",81,0.069659,0.050387,2014,"Scotland",16660,11870,28530,0.416053277252015,0.583946722747985,0.0584051787592008,1666
"992",82,0.076764,0.059949,2014,"Scotland",16290,11063,27353,0.404452893649691,0.595547106350309,0.0667498754067196,1826
"993",83,0.088514,0.067357,2014,"Scotland",15010,9823,24833,0.395562356541699,0.604437643458301,0.0757259127773527,1881
"994",84,0.100991,0.076218,2014,"Scotland",13656,8406,22062,0.381017133532771,0.618982866467229,0.0856569374490073,1890
"995",85,0.109744,0.085447,2014,"Scotland",12206,7272,19478,0.373344285860971,0.626655714139029,0.094518146113564,1841
"996",86,0.12014,0.096288,2014,"Scotland",10745,6046,16791,0.36007384908582,0.63992615091418,0.104876481448395,1761
"997",87,0.134769,0.107418,2014,"Scotland",9757,5290,15047,0.351565096032432,0.648434903967568,0.117033656941583,1761
"998",88,0.153108,0.121225,2014,"Scotland",8779,4502,13281,0.338980498456442,0.661019501543558,0.132032715232287,1754
"999",89,0.160518,0.133502,2014,"Scotland",7318,3666,10984,0.333758193736344,0.666241806263656,0.142518811361981,1565
"1000",90,0.177198,0.150729,2014,"Scotland",28905,11079,39984,0.277085834333734,0.722914165666267,0.15806318494898,6320
"1001",91,0.190616,0.161471,2014,NA,NA,NA,NA,NA,NA,NA,NA
"1002",92,0.219714,0.184072,2014,NA,NA,NA,NA,NA,NA,NA,NA
"1003",93,0.226826,0.197645,2014,NA,NA,NA,NA,NA,NA,NA,NA
"1004",94,0.243498,0.214634,2014,NA,NA,NA,NA,NA,NA,NA,NA
"1005",95,0.267234,0.240114,2014,NA,NA,NA,NA,NA,NA,NA,NA
"1006",96,0.300788,0.256767,2014,NA,NA,NA,NA,NA,NA,NA,NA
"1007",97,0.305656,0.290344,2014,NA,NA,NA,NA,NA,NA,NA,NA
"1008",98,0.314864,0.318854,2014,NA,NA,NA,NA,NA,NA,NA,NA
"1009",99,0.355231,0.325353,2014,NA,NA,NA,NA,NA,NA,NA,NA
"1010",100,0.355731,0.376255,2014,NA,NA,NA,NA,NA,NA,NA,NA
"1011",0,0.003507,0.003,2015,"Scotland",27897,29556,57453,0.514437888360921,0.485562111639079,0.00326082000939899,187
"1012",1,0.000241,0.000207,2015,"Scotland",28237,29815,58052,0.513591263005581,0.486408736994419,0.00022446210294219,13
"1013",2,0.00025,0.000108,2015,"Scotland",28993,30206,59199,0.510245105491647,0.489754894508353,0.000180454804979814,11
"1014",3,1e-04,0.000106,2015,"Scotland",29611,31224,60835,0.51325717103641,0.48674282896359,0.000102920456973782,6
"1015",4,0.00012,9.1e-05,2015,"Scotland",30823,32088,62911,0.510053885647979,0.489946114352021,0.000105791562683791,7
"1016",5,7.6e-05,0.000125,2015,"Scotland",29481,30530,60011,0.508740064321541,0.491259935678459,0.000100071736848245,6
"1017",6,0.000119,3.4e-05,2015,"Scotland",30209,31318,61527,0.509012303541535,0.490987696458465,7.72660458010304e-05,5
"1018",7,9.9e-05,2.3e-05,2015,"Scotland",30093,31159,61252,0.508701756677333,0.491298243322667,6.16613335074773e-05,4
"1019",8,7.7e-05,2.3e-05,2015,"Scotland",28661,30134,58795,0.512526575389064,0.487473424610936,5.06764350710094e-05,3
"1020",9,4.5e-05,5.8e-05,2015,"Scotland",28293,29355,57648,0.509211074104913,0.490788925895087,5.13802560366361e-05,3
"1021",10,6.9e-05,3.6e-05,2015,"Scotland",27837,29370,57207,0.513398709948083,0.486601290051917,5.29421574282867e-05,3
"1022",11,7e-05,7.3e-05,2015,"Scotland",27116,28782,55898,0.514902143189381,0.485097856810619,7.14552935704319e-05,4
"1023",12,7.1e-05,3.7e-05,2015,"Scotland",26673,27638,54311,0.508884019811825,0.491115980188175,5.4302056673602e-05,3
"1024",13,0.000181,0.000139,2015,"Scotland",26381,27580,53961,0.511109875650933,0.488890124349067,0.000160466614777339,9
"1025",14,0.000133,0.000176,2015,"Scotland",27688,28637,56325,0.508424323124723,0.491575676875277,0.000154137754105637,9
"1026",15,0.00013,0.000173,2015,"Scotland",28018,29663,57681,0.514259461521125,0.485740538478875,0.000150886843154592,9
"1027",16,0.000319,0.000132,2015,"Scotland",29294,30744,60038,0.512075685399247,0.487924314600753,0.000227758153169659,14
"1028",17,0.000354,0.000199,2015,"Scotland",29823,31484,61307,0.513546577062978,0.486453422937022,0.000278599719444762,17
"1029",18,0.000554,0.000246,2015,"Scotland",31268,32813,64081,0.51205505532061,0.48794494467939,0.000403712957038748,26
