"","WeekEnding","Deaths","Gender","WeekNumber","Year","Country"
"1",2013-01-07,354.714285714286,"All",1,2013,"NI"
"2",2013-01-14,378.749749383992,"All",2,2013,"NI"
"3",2013-01-21,335.958379847648,"All",3,2013,"NI"
"4",2013-01-28,290.725769126292,"All",4,2013,"NI"
"5",2013-02-04,296.94029291832,"All",5,2013,"NI"
"6",2013-02-11,327.68798631413,"All",6,2013,"NI"
"7",2013-02-18,337.176566489883,"All",7,2013,"NI"
"8",2013-02-25,317.906039271526,"All",8,2013,"NI"
"9",2013-03-04,329.968955724305,"All",9,2013,"NI"
"10",2013-03-11,346.133589726301,"All",10,2013,"NI"
"11",2013-03-18,319.441291784487,"All",11,2013,"NI"
"12",2013-03-25,324.626024476858,"All",12,2013,"NI"
"13",2013-04-01,302.844697771636,"All",13,2013,"NI"
"14",2013-04-08,328.333376856425,"All",14,2013,"NI"
"15",2013-04-15,378.664360400332,"All",15,2013,"NI"
"16",2013-04-22,309.332796702594,"All",16,2013,"NI"
"17",2013-04-29,295.016114596872,"All",17,2013,"NI"
"18",2013-05-06,278.894290099419,"All",18,2013,"NI"
"19",2013-05-13,263.794480107494,"All",19,2013,"NI"
"20",2013-05-20,290.659567896263,"All",20,2013,"NI"
"21",2013-05-27,289.162000494045,"All",21,2013,"NI"
"22",2013-06-03,249.438785812688,"All",22,2013,"NI"
"23",2013-06-10,292.517258587563,"All",23,2013,"NI"
"24",2013-06-17,272.909089458051,"All",24,2013,"NI"
"25",2013-06-24,230.878453551077,"All",25,2013,"NI"
"26",2013-07-01,244.778262518401,"All",26,2013,"NI"
"27",2013-07-08,254.08429812459,"All",27,2013,"NI"
"28",2013-07-15,244.348101834556,"All",28,2013,"NI"
"29",2013-07-22,276.677813487624,"All",29,2013,"NI"
"30",2013-07-29,284.229273952555,"All",30,2013,"NI"
"31",2013-08-05,249.632495949973,"All",31,2013,"NI"
"32",2013-08-12,244.847156241722,"All",32,2013,"NI"
"33",2013-08-19,260.322902406757,"All",33,2013,"NI"
"34",2013-08-26,251.418085443203,"All",34,2013,"NI"
"35",2013-09-02,240.144697511394,"All",35,2013,"NI"
"36",2013-09-09,269.909830050578,"All",36,2013,"NI"
"37",2013-09-16,242.769918146356,"All",37,2013,"NI"
"38",2013-09-23,274.112538180325,"All",38,2013,"NI"
"39",2013-09-30,302.937363534675,"All",39,2013,"NI"
"40",2013-10-07,257.04762867223,"All",40,2013,"NI"
"41",2013-10-14,269.39398766562,"All",41,2013,"NI"
"42",2013-10-21,289.974088303776,"All",42,2013,"NI"
"43",2013-10-28,261.721320926858,"All",43,2013,"NI"
"44",2013-11-04,282.368033236609,"All",44,2013,"NI"
"45",2013-11-11,289.036866826413,"All",45,2013,"NI"
"46",2013-11-18,260.612779341121,"All",46,2013,"NI"
"47",2013-11-25,283.544085779944,"All",47,2013,"NI"
"48",2013-12-02,280.14965304931,"All",48,2013,"NI"
"49",2013-12-09,248.19549444264,"All",49,2013,"NI"
"50",2013-12-16,287.561080550395,"All",50,2013,"NI"
"51",2013-12-23,236.391087145872,"All",51,2013,"NI"
"52",2013-12-31,247.176510736475,"All",53,2013,"NI"
"53",2014-01-07,364.753507813712,"All",1,2014,"NI"
"54",2014-01-14,354.204985189101,"All",2,2014,"NI"
"55",2014-01-21,338.248708864285,"All",3,2014,"NI"
"56",2014-01-28,352.698138537435,"All",4,2014,"NI"
"57",2014-02-04,300.326083924756,"All",5,2014,"NI"
"58",2014-02-11,280.5485461717,"All",6,2014,"NI"
"59",2014-02-18,324.497224099814,"All",7,2014,"NI"
"60",2014-02-25,303.310953930497,"All",8,2014,"NI"
"61",2014-03-04,296.38724006158,"All",9,2014,"NI"
"62",2014-03-11,335.944750546216,"All",10,2014,"NI"
"63",2014-03-18,282.807518686503,"All",11,2014,"NI"
"64",2014-03-25,282.973862754425,"All",12,2014,"NI"
"65",2014-04-01,296.670208138374,"All",13,2014,"NI"
"66",2014-04-08,309.321981076919,"All",14,2014,"NI"
"67",2014-04-15,280.607465221587,"All",15,2014,"NI"
"68",2014-04-22,233.819586608162,"All",16,2014,"NI"
"69",2014-04-29,296.396987179585,"All",17,2014,"NI"
"70",2014-05-06,280.219286830921,"All",18,2014,"NI"
"71",2014-05-13,243.507206604601,"All",19,2014,"NI"
"72",2014-05-20,246.431187042221,"All",20,2014,"NI"
"73",2014-05-27,240.803030649255,"All",21,2014,"NI"
"74",2014-06-03,237.998089777677,"All",22,2014,"NI"
"75",2014-06-10,276.898487791063,"All",23,2014,"NI"
"76",2014-06-17,242.579970719871,"All",24,2014,"NI"
"77",2014-06-24,215.85743107873,"All",25,2014,"NI"
"78",2014-07-01,248.232287472503,"All",26,2014,"NI"
"79",2014-07-08,247.268812617258,"All",27,2014,"NI"
"80",2014-07-15,224.759517452057,"All",28,2014,"NI"
"81",2014-07-22,238.850551976844,"All",29,2014,"NI"
"82",2014-07-29,285.946146360671,"All",30,2014,"NI"
"83",2014-08-05,277.560197857438,"All",31,2014,"NI"
"84",2014-08-12,253.00548203466,"All",32,2014,"NI"
"85",2014-08-19,275.974725315878,"All",33,2014,"NI"
"86",2014-08-26,267.002322241184,"All",34,2014,"NI"
"87",2014-09-02,280.721525077985,"All",35,2014,"NI"
"88",2014-09-09,306.872510391488,"All",36,2014,"NI"
"89",2014-09-16,267.919628691347,"All",37,2014,"NI"
"90",2014-09-23,278.533522948081,"All",38,2014,"NI"
"91",2014-09-30,281.564355318078,"All",39,2014,"NI"
"92",2014-10-07,302.264449365615,"All",40,2014,"NI"
"93",2014-10-14,299.229159172806,"All",41,2014,"NI"
"94",2014-10-21,293.072558258031,"All",42,2014,"NI"
"95",2014-10-28,282.052036366498,"All",43,2014,"NI"
"96",2014-11-04,270.302386654985,"All",44,2014,"NI"
"97",2014-11-11,285.997892232219,"All",45,2014,"NI"
"98",2014-11-18,292.741029838882,"All",46,2014,"NI"
"99",2014-11-25,296.040903864156,"All",47,2014,"NI"
"100",2014-12-02,278.876695812367,"All",48,2014,"NI"
"101",2014-12-09,286.006248746424,"All",49,2014,"NI"
"102",2014-12-16,301.561866053249,"All",50,2014,"NI"
"103",2014-12-23,223.116549431255,"All",51,2014,"NI"
"104",2014-12-31,307.843491379001,"All",53,2014,"NI"
"105",2015-01-07,367.895321467513,"All",1,2015,"NI"
"106",2015-01-14,380.014624181826,"All",2,2015,"NI"
"107",2015-01-21,395.366881513633,"All",3,2015,"NI"
"108",2015-01-28,383.150502824868,"All",4,2015,"NI"
"109",2015-02-04,353.138978907005,"All",5,2015,"NI"
"110",2015-02-11,335.40145326723,"All",6,2015,"NI"
"111",2015-02-18,308.92867741183,"All",7,2015,"NI"
"112",2015-02-25,384.548560117521,"All",8,2015,"NI"
"113",2015-03-04,366.072417395051,"All",9,2015,"NI"
"114",2015-03-11,326.287134733771,"All",10,2015,"NI"
"115",2015-03-18,308.566215681509,"All",11,2015,"NI"
"116",2015-03-25,331.418848021254,"All",12,2015,"NI"
"117",2015-04-01,239.076176490023,"All",13,2015,"NI"
"118",2015-04-08,263.121927068212,"All",14,2015,"NI"
"119",2015-04-15,327.121246432485,"All",15,2015,"NI"
"120",2015-04-22,314.751687784934,"All",16,2015,"NI"
"121",2015-04-29,338.612527209109,"All",17,2015,"NI"
"122",2015-05-06,273.212197547742,"All",18,2015,"NI"
"123",2015-05-13,282.142181142182,"All",19,2015,"NI"
"124",2015-05-20,302.399835901015,"All",20,2015,"NI"
"125",2015-05-27,254.092294495764,"All",21,2015,"NI"
"126",2015-06-03,325.096875328753,"All",22,2015,"NI"
"127",2015-06-10,292.942944713992,"All",23,2015,"NI"
"128",2015-06-17,280.274202958157,"All",24,2015,"NI"
"129",2015-06-24,302.447123919854,"All",25,2015,"NI"
"130",2015-07-01,303.768205152497,"All",26,2015,"NI"
"131",2015-07-08,270.89696509116,"All",27,2015,"NI"
"132",2015-07-15,205.151223112611,"All",28,2015,"NI"
"133",2015-07-22,250.626422341767,"All",29,2015,"NI"
"134",2015-07-29,295.716265362869,"All",30,2015,"NI"
"135",2015-08-05,260.216971017253,"All",31,2015,"NI"
"136",2015-08-12,234.663663979212,"All",32,2015,"NI"
"137",2015-08-19,244.682308925949,"All",33,2015,"NI"
"138",2015-08-26,262.939461833019,"All",34,2015,"NI"
"139",2015-09-02,232.726024499992,"All",35,2015,"NI"
"140",2015-09-09,304.894049496463,"All",36,2015,"NI"
"141",2015-09-16,298.449964103085,"All",37,2015,"NI"
"142",2015-09-23,283.005802546002,"All",38,2015,"NI"
"143",2015-09-30,282.439362156052,"All",39,2015,"NI"
"144",2015-10-07,297.43791501056,"All",40,2015,"NI"
"145",2015-10-14,304.884779550965,"All",41,2015,"NI"
"146",2015-10-21,277.676028010079,"All",42,2015,"NI"
"147",2015-10-28,286.472332898527,"All",43,2015,"NI"
"148",2015-11-04,291.291783252949,"All",44,2015,"NI"
"149",2015-11-11,294.602516596962,"All",45,2015,"NI"
"150",2015-11-18,296.863748026844,"All",46,2015,"NI"
"151",2015-11-25,282.478934444334,"All",47,2015,"NI"
"152",2015-12-02,283.587861134612,"All",48,2015,"NI"
"153",2015-12-09,334.54571431168,"All",49,2015,"NI"
"154",2015-12-16,319.859019227995,"All",50,2015,"NI"
"155",2015-12-23,252.05610965097,"All",51,2015,"NI"
"156",2015-12-31,245.781092223144,"All",53,2015,"NI"
"157",2016-01-07,408.887293714077,"All",1,2016,"NI"
"158",2016-01-14,360.133912065634,"All",2,2016,"NI"
"159",2016-01-21,365.912334991299,"All",3,2016,"NI"
"160",2016-01-28,362.117622604739,"All",4,2016,"NI"
"161",2016-02-04,314.955367009585,"All",5,2016,"NI"
"162",2016-02-11,320.434087199494,"All",6,2016,"NI"
"163",2016-02-18,210.798080110806,"All",7,2016,"NI"
"164",2016-02-25,405.490210433083,"All",8,2016,"NI"
"165",2016-03-03,317.211923637893,"All",9,2016,"NI"
"166",2016-03-10,304.003202887077,"All",10,2016,"NI"
"167",2016-03-17,294.107626329846,"All",11,2016,"NI"
"168",2016-03-24,305.577953601118,"All",12,2016,"NI"
"169",2016-03-31,282.481433901245,"All",13,2016,"NI"
"170",2016-04-07,292.484648986312,"All",14,2016,"NI"
"171",2016-04-14,293.50708385613,"All",15,2016,"NI"
"172",2016-04-21,290.524916463808,"All",16,2016,"NI"
"173",2016-04-28,308.474882941708,"All",17,2016,"NI"
"174",2016-05-05,258.167388504058,"All",18,2016,"NI"
"175",2016-05-12,314.351189864203,"All",19,2016,"NI"
"176",2016-05-19,266.372458453137,"All",20,2016,"NI"
"177",2016-05-26,274.762474865507,"All",21,2016,"NI"
"178",2016-06-02,286.105338877845,"All",22,2016,"NI"
"179",2016-06-09,273.151446591044,"All",23,2016,"NI"
"180",2016-06-16,299.116863096184,"All",24,2016,"NI"
"181",2016-06-23,255.308214726843,"All",25,2016,"NI"
"182",2016-06-30,284.405380037249,"All",26,2016,"NI"
"183",2016-07-07,292.181052296175,"All",27,2016,"NI"
"184",2016-07-14,239.319390369885,"All",28,2016,"NI"
"185",2016-07-21,272.978704008536,"All",29,2016,"NI"
"186",2016-07-28,300.319729456016,"All",30,2016,"NI"
"187",2016-08-04,266.97561431901,"All",31,2016,"NI"
"188",2016-08-11,269.961486737353,"All",32,2016,"NI"
"189",2016-08-18,258.07639791524,"All",33,2016,"NI"
"190",2016-08-25,297.744583409258,"All",34,2016,"NI"
"191",2016-09-01,268.945268447736,"All",35,2016,"NI"
"192",2016-09-08,270.707578951413,"All",36,2016,"NI"
"193",2016-09-15,293.970771431734,"All",37,2016,"NI"
"194",2016-09-22,275.327702668605,"All",38,2016,"NI"
"195",2016-09-29,271.199467456529,"All",39,2016,"NI"
"196",2016-10-06,306.268013511115,"All",40,2016,"NI"
"197",2016-10-13,290.154134475677,"All",41,2016,"NI"
"198",2016-10-20,295.106702230492,"All",42,2016,"NI"
"199",2016-10-27,274.605645523639,"All",43,2016,"NI"
"200",2016-11-03,275.730190893621,"All",44,2016,"NI"
"201",2016-11-10,285.307410143861,"All",45,2016,"NI"
"202",2016-11-17,335.850664157748,"All",46,2016,"NI"
"203",2016-11-24,334.012965295122,"All",47,2016,"NI"
"204",2016-12-01,303.383188947475,"All",48,2016,"NI"
"205",2016-12-08,321.037369293983,"All",49,2016,"NI"
"206",2016-12-15,316.977537958235,"All",50,2016,"NI"
"207",2016-12-22,370.813411817682,"All",51,2016,"NI"
"208",2016-12-30,239.418223135566,"All",53,2016,"NI"
"209",2017-01-07,480.599603821291,"All",1,2017,"NI"
"210",2017-01-14,426.577416136963,"All",2,2017,"NI"
"211",2017-01-21,394.471564609019,"All",3,2017,"NI"
"212",2017-01-28,385.95031959605,"All",4,2017,"NI"
"213",2017-02-04,366.179052050531,"All",5,2017,"NI"
"214",2017-02-11,333.473413892789,"All",6,2017,"NI"
"215",2017-02-18,339.492890045949,"All",7,2017,"NI"
"216",2017-02-25,350.703713970055,"All",8,2017,"NI"
"217",2017-03-04,356.374469817267,"All",9,2017,"NI"
"218",2017-03-11,342.279456323558,"All",10,2017,"NI"
"219",2017-03-18,256.364847745637,"All",11,2017,"NI"
"220",2017-03-25,360.707216833835,"All",12,2017,"NI"
"221",2017-04-01,308.333981712029,"All",13,2017,"NI"
"222",2017-04-08,304.429159525062,"All",14,2017,"NI"
"223",2017-04-15,261.491654240221,"All",15,2017,"NI"
"224",2017-04-22,255.414719140841,"All",16,2017,"NI"
"225",2017-04-29,324.076874444218,"All",17,2017,"NI"
"226",2017-05-06,256.373992994864,"All",18,2017,"NI"
"227",2017-05-13,307.211410136064,"All",19,2017,"NI"
"228",2017-05-20,318.401357714538,"All",20,2017,"NI"
"229",2017-05-27,320.078202737568,"All",21,2017,"NI"
"230",2017-06-03,254.361633084467,"All",22,2017,"NI"
"231",2017-06-10,298.743486498875,"All",23,2017,"NI"
"232",2017-06-17,295.67608272763,"All",24,2017,"NI"
"233",2017-06-24,275.625068887981,"All",25,2017,"NI"
"234",2017-07-01,294.744924519255,"All",26,2017,"NI"
"235",2017-07-08,257.059956067082,"All",27,2017,"NI"
"236",2017-07-15,257.172685614743,"All",28,2017,"NI"
"237",2017-07-22,289.852800016248,"All",29,2017,"NI"
"238",2017-07-29,287.891332979139,"All",30,2017,"NI"
"239",2017-08-05,281.068748533653,"All",31,2017,"NI"
"240",2017-08-12,237.201019825035,"All",32,2017,"NI"
"241",2017-08-19,270.549912691014,"All",33,2017,"NI"
"242",2017-08-26,266.304868769483,"All",34,2017,"NI"
"243",2017-09-02,245.63294459258,"All",35,2017,"NI"
"244",2017-09-09,278.699796008863,"All",36,2017,"NI"
"245",2017-09-16,267.7952766198,"All",37,2017,"NI"
"246",2017-09-23,292.22988468394,"All",38,2017,"NI"
"247",2017-09-30,284.145242953498,"All",39,2017,"NI"
"248",2017-10-07,306.5185895662,"All",40,2017,"NI"
"249",2017-10-14,281.926171376428,"All",41,2017,"NI"
"250",2017-10-21,294.727162245894,"All",42,2017,"NI"
"251",2017-10-28,320.829902672063,"All",43,2017,"NI"
"252",2017-11-04,315.845355345722,"All",44,2017,"NI"
"253",2017-11-11,297.511708015038,"All",45,2017,"NI"
"254",2017-11-18,321.343964197644,"All",46,2017,"NI"
"255",2017-11-25,307.952085340163,"All",47,2017,"NI"
"256",2017-12-02,354.518248377572,"All",48,2017,"NI"
"257",2017-12-09,325.365591703448,"All",49,2017,"NI"
"258",2017-12-16,378.71909326344,"All",50,2017,"NI"
"259",2017-12-23,334.513137283648,"All",51,2017,"NI"
"260",2017-12-31,320.533467142741,"All",53,2017,"NI"
"261",2018-01-07,478.338835185219,"All",1,2018,"NI"
"262",2018-01-14,478.738608882719,"All",2,2018,"NI"
"263",2018-01-21,456.680490216837,"All",3,2018,"NI"
"264",2018-01-28,428.250800512309,"All",4,2018,"NI"
"265",2018-02-04,412.7944418447,"All",5,2018,"NI"
"266",2018-02-11,344.201169718217,"All",6,2018,"NI"
"267",2018-02-18,372.686593568142,"All",7,2018,"NI"
"268",2018-02-25,347.21280586347,"All",8,2018,"NI"
"269",2018-03-04,328.55547743864,"All",9,2018,"NI"
"270",2018-03-11,390.906392253703,"All",10,2018,"NI"
"271",2018-03-18,344.894755295798,"All",11,2018,"NI"
"272",2018-03-25,325.727414551409,"All",12,2018,"NI"
"273",2018-04-01,305.04106754814,"All",13,2018,"NI"
"274",2018-04-08,302.291988725439,"All",14,2018,"NI"
"275",2018-04-15,340.149578133205,"All",15,2018,"NI"
"276",2018-04-22,269.590748304399,"All",16,2018,"NI"
"277",2018-04-29,291.318332439274,"All",17,2018,"NI"
"278",2018-05-06,273.482860714037,"All",18,2018,"NI"
"279",2018-05-13,232.97762995238,"All",19,2018,"NI"
"280",2018-05-20,274.941896444376,"All",20,2018,"NI"
"281",2018-05-27,261.033209926114,"All",21,2018,"NI"
"282",2018-06-03,256.59873323889,"All",22,2018,"NI"
"283",2018-06-10,279.755530587718,"All",23,2018,"NI"
"284",2018-06-17,273.408298929193,"All",24,2018,"NI"
"285",2018-06-24,263.722060867512,"All",25,2018,"NI"
"286",2018-07-01,278.269055268407,"All",26,2018,"NI"
"287",2018-07-08,232.513671411623,"All",27,2018,"NI"
"288",2018-07-15,195.650020018074,"All",28,2018,"NI"
"289",2018-07-22,309.384790790107,"All",29,2018,"NI"
"290",2018-07-29,275.912857637799,"All",30,2018,"NI"
"291",2018-08-05,276.386519183492,"All",31,2018,"NI"
"292",2018-08-12,271.858849884826,"All",32,2018,"NI"
"293",2018-08-19,285.743678944855,"All",33,2018,"NI"
"294",2018-08-26,271.586259408621,"All",34,2018,"NI"
"295",2018-09-02,249.724694499397,"All",35,2018,"NI"
"296",2018-09-09,275.325458220614,"All",36,2018,"NI"
"297",2018-09-16,274.093006145806,"All",37,2018,"NI"
"298",2018-09-23,254.098435563545,"All",38,2018,"NI"
"299",2018-09-30,310.793134981941,"All",39,2018,"NI"
"300",2018-10-07,325.443310222981,"All",40,2018,"NI"
"301",2018-10-14,308.786393805436,"All",41,2018,"NI"
"302",2018-10-21,275.160385692288,"All",42,2018,"NI"
"303",2018-10-28,256.382559052232,"All",43,2018,"NI"
"304",2018-11-04,262.580515124995,"All",44,2018,"NI"
"305",2018-11-11,293.155438756818,"All",45,2018,"NI"
"306",2018-11-18,270.835630722402,"All",46,2018,"NI"
"307",2018-11-25,278.542854680112,"All",47,2018,"NI"
"308",2018-12-02,307.261172131461,"All",48,2018,"NI"
"309",2018-12-09,321.339570496682,"All",49,2018,"NI"
"310",2018-12-16,325.121070663154,"All",50,2018,"NI"
"311",2018-12-23,276.301511282174,"All",51,2018,"NI"
"312",2018-12-31,275.615400412396,"All",53,2018,"NI"
"313",2019-01-07,392.498043437314,"All",1,2019,"NI"
"314",2019-01-14,347.611493789824,"All",2,2019,"NI"
"315",2019-01-21,334.545777321749,"All",3,2019,"NI"
"316",2019-01-28,318.263705961086,"All",4,2019,"NI"
"317",2019-02-04,299.15741632662,"All",5,2019,"NI"
"318",2019-02-11,331.817998994855,"All",6,2019,"NI"
"319",2019-02-18,344.509363204168,"All",7,2019,"NI"
"320",2019-02-25,322.331137109752,"All",8,2019,"NI"
"321",2019-03-04,319.276875528798,"All",9,2019,"NI"
"322",2019-03-11,351.415588180287,"All",10,2019,"NI"
"323",2019-03-18,319.912083703442,"All",11,2019,"NI"
"324",2019-03-25,296.487097414109,"All",12,2019,"NI"
"325",2019-04-01,300.460226348558,"All",13,2019,"NI"
"326",2019-04-08,286.161793110048,"All",14,2019,"NI"
"327",2019-04-15,316.18123094886,"All",15,2019,"NI"
"328",2019-04-22,289.040396797107,"All",16,2019,"NI"
"329",2019-04-29,309.660097314612,"All",17,2019,"NI"
"330",2019-05-06,334.838164381799,"All",18,2019,"NI"
"331",2019-05-13,295.56158918151,"All",19,2019,"NI"
"332",2019-05-20,334.58894827991,"All",20,2019,"NI"
"333",2019-05-27,274.34209291749,"All",21,2019,"NI"
"334",2019-06-03,254.028102790675,"All",22,2019,"NI"
"335",2019-06-10,282.55424227551,"All",23,2019,"NI"
"336",2019-06-17,289.950263384249,"All",24,2019,"NI"
"337",2019-06-24,280.784645878419,"All",25,2019,"NI"
"338",2019-07-01,270.826604997143,"All",26,2019,"NI"
"339",2019-07-08,273.515348127185,"All",27,2019,"NI"
"340",2019-07-15,262.409378587399,"All",28,2019,"NI"
"341",2019-07-22,278.561423237479,"All",29,2019,"NI"
"342",2019-07-29,269.522771028278,"All",30,2019,"NI"
"343",2019-08-05,269.566151541556,"All",31,2019,"NI"
"344",2019-08-12,272.128074700551,"All",32,2019,"NI"
"345",2019-08-19,286.667905341354,"All",33,2019,"NI"
"346",2019-08-26,251.034123175996,"All",34,2019,"NI"
"347",2019-09-02,219.991520322015,"All",35,2019,"NI"
"348",2019-09-09,274.982302824603,"All",36,2019,"NI"
"349",2019-09-16,298.574895201746,"All",37,2019,"NI"
"350",2019-09-23,285.948437068102,"All",38,2019,"NI"
"351",2019-09-30,283.100744280935,"All",39,2019,"NI"
"352",2019-10-07,265.187944408768,"All",40,2019,"NI"
"353",2019-10-14,306.704329395958,"All",41,2019,"NI"
"354",2019-10-21,300.30377590828,"All",42,2019,"NI"
"355",2019-10-28,285.345873093334,"All",43,2019,"NI"
"356",2019-11-04,300.368125304376,"All",44,2019,"NI"
"357",2019-11-11,307.962966797058,"All",45,2019,"NI"
"358",2019-11-18,354.039482726061,"All",46,2019,"NI"
"359",2019-11-25,349.272688304496,"All",47,2019,"NI"
"360",2019-12-02,339.202125572017,"All",48,2019,"NI"
"361",2019-12-09,348.662249640678,"All",49,2019,"NI"
"362",2019-12-16,375.043919597025,"All",50,2019,"NI"
"363",2019-12-23,279.678106956679,"All",51,2019,"NI"
"364",2019-12-31,291.589432810986,"All",53,2019,"NI"
"365",2020-01-07,392.1544147932,"All",1,2020,"NI"
"366",2020-01-14,408.014892280335,"All",2,2020,"NI"
"367",2020-01-21,377.934704132102,"All",3,2020,"NI"
"368",2020-01-28,325.304600229167,"All",4,2020,"NI"
"369",2020-02-04,329.788585913353,"All",5,2020,"NI"
"370",2020-02-11,320.46525436813,"All",6,2020,"NI"
"371",2020-02-18,291.624449092255,"All",7,2020,"NI"
"372",2020-02-25,330.526745181254,"All",8,2020,"NI"
"373",2020-03-03,328.481398171061,"All",9,2020,"NI"
"374",2020-03-10,319.626379335692,"All",10,2020,"NI"
"375",2020-03-17,297.72737020046,"All",11,2020,"NI"
"376",2020-03-24,259.50787164089,"All",12,2020,"NI"
"377",2020-03-31,374.972921661625,"All",13,2020,"NI"
"378",2020-04-07,449.670412558087,"All",14,2020,"NI"
"379",2020-04-14,420.042221108917,"All",15,2020,"NI"
"380",2020-04-21,452.13737939109,"All",16,2020,"NI"
"381",2020-04-28,461.003013513313,"All",17,2020,"NI"
"382",2020-05-05,360.459896001703,"All",18,2020,"NI"
"383",2020-05-12,371.553903937602,"All",19,2020,"NI"
"384",2020-05-19,362.481922650259,"All",20,2020,"NI"
"385",2020-05-26,312.346393799555,"All",21,2020,"NI"
"386",2020-06-02,311.596059002812,"All",22,2020,"NI"
"387",2020-06-09,295.890361442871,"All",23,2020,"NI"
"388",2020-06-16,289.565527295679,"All",24,2020,"NI"
"389",2020-06-23,292.897092056606,"All",25,2020,"NI"
"390",2020-06-30,291.353393107653,"All",26,2020,"NI"
"391",2020-07-07,286.158723267858,"All",27,2020,"NI"
"392",2020-07-14,245.384891663518,"All",28,2020,"NI"
"393",2020-07-21,279.494129903149,"All",29,2020,"NI"
"394",2020-07-28,292.402437120385,"All",30,2020,"NI"
"395",2020-08-04,273.423818408308,"All",31,2020,"NI"
"396",2020-08-11,277.371677001487,"All",32,2020,"NI"
"397",2020-08-18,296.427666005533,"All",33,2020,"NI"
"398",2020-08-25,319.433693961837,"All",34,2020,"NI"
"399",2020-09-01,255.000823453229,"All",35,2020,"NI"
"400",2020-09-08,261.790417473036,"All",36,2020,"NI"
"401",2020-09-15,318.003687412653,"All",37,2020,"NI"
"402",2020-09-22,323.839147745166,"All",38,2020,"NI"
"403",2020-09-29,320.846718691202,"All",39,2020,"NI"
"404",2020-10-06,351.030537256782,"All",40,2020,"NI"
"405",2020-10-13,295.990315955147,"All",41,2020,"NI"
"406",2020-10-20,340.069423412453,"All",42,2020,"NI"
"407",2020-10-27,388.189716342589,"All",43,2020,"NI"
"408",2020-11-03,371.259174774008,"All",44,2020,"NI"
"409",2020-11-10,400.088453366043,"All",45,2020,"NI"
"410",2020-11-17,407.51820709712,"All",46,2020,"NI"
"411",2020-11-24,362.101108916031,"All",47,2020,"NI"
"412",2020-12-01,368.747911174578,"All",48,2020,"NI"
"413",2020-12-08,380.274593324444,"All",49,2020,"NI"
"414",2020-12-15,356.363628064108,"All",50,2020,"NI"
"415",2020-12-22,331.329203457019,"All",51,2020,"NI"
"416",2020-12-30,340.268967164026,"All",53,2020,"NI"
"417",2021-01-07,607.883881517817,"All",1,2021,"NI"
"418",2021-01-14,460.329938496739,"All",2,2021,"NI"
"419",2021-01-21,468.589750834071,"All",3,2021,"NI"
"420",2021-01-28,440.372282656783,"All",4,2021,"NI"
"421",2021-02-04,462.480885302619,"All",5,2021,"NI"
"422",2021-02-11,394.33391374207,"All",6,2021,"NI"
"423",2021-02-18,351.93564631803,"All",7,2021,"NI"
"424",2021-02-25,354.045949965424,"All",8,2021,"NI"
"425",2021-03-04,319.300378893153,"All",9,2021,"NI"
"426",2021-03-11,342.837082566897,"All",10,2021,"NI"
"427",2021-03-18,259.607850606044,"All",11,2021,"NI"
"428",2021-03-25,297.670290519134,"All",12,2021,"NI"
"429",2021-04-01,295.976293439846,"All",13,2021,"NI"
"430",2021-04-08,245.9026698323,"All",14,2021,"NI"
"431",2021-04-15,281.98445580242,"All",15,2021,"NI"
"432",2021-04-22,305.066212497331,"All",16,2021,"NI"
"433",2021-04-29,295.062647561019,"All",17,2021,"NI"
"434",2021-05-06,268.187570436479,"All",18,2021,"NI"
"435",2021-05-13,318.656458448153,"All",19,2021,"NI"
"436",2021-05-20,325.737616179074,"All",20,2021,"NI"
"437",2021-05-27,268.611735727696,"All",21,2021,"NI"
"438",2021-06-03,280.675499219156,"All",22,2021,"NI"
"439",2021-06-10,264.910757191567,"All",23,2021,"NI"
"440",2021-06-17,304.456982218719,"All",24,2021,"NI"
"441",2021-06-24,323.972684195935,"All",25,2021,"NI"
"442",2021-07-01,273.529832017899,"All",26,2021,"NI"
"443",2021-07-08,300.007113096945,"All",27,2021,"NI"
"444",2021-07-15,233.803231629281,"All",28,2021,"NI"
"445",2021-07-22,297.360135313094,"All",29,2021,"NI"
"446",2021-07-29,293.467597380746,"All",30,2021,"NI"
"447",2021-08-05,336.699504318414,"All",31,2021,"NI"
"448",2021-08-12,332.130886803236,"All",32,2021,"NI"
"449",2021-08-19,344.514557798131,"All",33,2021,"NI"
"450",2021-08-26,302.326916989696,"All",34,2021,"NI"
"451",2021-09-02,330.626753834862,"All",35,2021,"NI"
"452",2021-09-09,373.865776125691,"All",36,2021,"NI"
"453",2021-09-16,377.513640204677,"All",37,2021,"NI"
"454",2021-09-23,349.307068303402,"All",38,2021,"NI"
"455",2021-09-30,379.774121567083,"All",39,2021,"NI"
"456",2021-10-07,335.660585369973,"All",40,2021,"NI"
"457",2021-10-14,336.102487390424,"All",41,2021,"NI"
"458",2021-10-21,316.573779937142,"All",42,2021,"NI"
"459",2021-10-28,315.605308312865,"All",43,2021,"NI"
"460",2021-11-04,362.803820630623,"All",44,2021,"NI"
"461",2021-11-11,403.628388756508,"All",45,2021,"NI"
"462",2021-11-18,375.414402768947,"All",46,2021,"NI"
"463",2021-11-25,410.101755269774,"All",47,2021,"NI"
"464",2021-12-02,383.828721924539,"All",48,2021,"NI"
"465",2021-12-09,368.113969276921,"All",49,2021,"NI"
